Local time,Open,High,Low,Close,Volume
20.08.2020 15:00:00.000 GMT+0200,1.31017,1.32010,1.30797,1.31872,83743.9102
20.08.2020 19:00:00.000 GMT+0200,1.31874,1.32243,1.31847,1.32129,29043.299799999997
20.08.2020 23:00:00.000 GMT+0200,1.32129,1.32345,1.32066,1.32307,20135.880100000002
21.08.2020 03:00:00.000 GMT+0200,1.32305,1.32416,1.32209,1.32412,22717.520699999997
21.08.2020 07:00:00.000 GMT+0200,1.32413,1.32549,1.31875,1.31993,138103.03710000002
21.08.2020 11:00:00.000 GMT+0200,1.31994,1.32021,1.30978,1.31077,78927.46979999999
21.08.2020 15:00:00.000 GMT+0200,1.31075,1.31102,1.30588,1.30777,78821.001
21.08.2020 19:00:00.000 GMT+0200,1.30776,1.30967,1.30721,1.30881,18577.2602
23.08.2020 23:00:00.000 GMT+0200,1.30798,1.31011,1.30798,1.30871,10699.749899999999
24.08.2020 03:00:00.000 GMT+0200,1.30869,1.30976,1.30822,1.30871,15518.0903
24.08.2020 07:00:00.000 GMT+0200,1.30873,1.31158,1.30773,1.31029,45066.8594
24.08.2020 11:00:00.000 GMT+0200,1.31029,1.31489,1.30926,1.31204,64698.85830000001
24.08.2020 15:00:00.000 GMT+0200,1.31208,1.31236,1.30598,1.30689,62382.3302
24.08.2020 19:00:00.000 GMT+0200,1.30689,1.30733,1.30532,1.30625,21200.779899999998
24.08.2020 23:00:00.000 GMT+0200,1.30614,1.30791,1.30556,1.30784,19847.5202
25.08.2020 03:00:00.000 GMT+0200,1.30783,1.31151,1.30753,1.31037,23067.8298
25.08.2020 07:00:00.000 GMT+0200,1.31037,1.31100,1.30768,1.31070,47965.779800000004
25.08.2020 11:00:00.000 GMT+0200,1.31076,1.31439,1.31017,1.31342,54818.8203
25.08.2020 15:00:00.000 GMT+0200,1.31341,1.31703,1.31140,1.31221,73591.5313
25.08.2020 19:00:00.000 GMT+0200,1.31220,1.31513,1.31209,1.31505,13782.980000000001
25.08.2020 23:00:00.000 GMT+0200,1.31500,1.31576,1.31389,1.31434,15952.6401
26.08.2020 03:00:00.000 GMT+0200,1.31433,1.31493,1.31320,1.31365,17840.389900000002
26.08.2020 07:00:00.000 GMT+0200,1.31366,1.31650,1.31253,1.31564,65633.3979
26.08.2020 11:00:00.000 GMT+0200,1.31564,1.31629,1.31168,1.31329,45241.1298
26.08.2020 15:00:00.000 GMT+0200,1.31328,1.32181,1.31296,1.32134,61935.6303
26.08.2020 19:00:00.000 GMT+0200,1.32134,1.32186,1.31897,1.32084,18441.1797
26.08.2020 23:00:00.000 GMT+0200,1.32082,1.32231,1.32040,1.32138,7431.7599
27.08.2020 03:00:00.000 GMT+0200,1.32137,1.32219,1.31935,1.32102,17861.8999
27.08.2020 07:00:00.000 GMT+0200,1.32101,1.32294,1.31980,1.32131,42044.009300000005
27.08.2020 11:00:00.000 GMT+0200,1.32131,1.32247,1.31638,1.32160,54357.5498
27.08.2020 15:00:00.000 GMT+0200,1.32159,1.32844,1.31606,1.31830,209271.0859
27.08.2020 19:00:00.000 GMT+0200,1.31828,1.32203,1.31808,1.31987,39965.7902
27.08.2020 23:00:00.000 GMT+0200,1.32011,1.32072,1.31858,1.31980,18069.1001
28.08.2020 03:00:00.000 GMT+0200,1.31978,1.32571,1.31920,1.32565,43317.4995
28.08.2020 07:00:00.000 GMT+0200,1.32565,1.32895,1.32538,1.32807,91098.8788
28.08.2020 11:00:00.000 GMT+0200,1.32810,1.33204,1.32679,1.32715,65410.6895
28.08.2020 15:00:00.000 GMT+0200,1.32715,1.33562,1.32622,1.33270,89835.3799
28.08.2020 19:00:00.000 GMT+0200,1.33271,1.33537,1.33220,1.33488,19923.4197
30.08.2020 23:00:00.000 GMT+0200,1.33328,1.33690,1.33328,1.33452,17779.9603
31.08.2020 03:00:00.000 GMT+0200,1.33451,1.33572,1.33324,1.33374,25446.9302
31.08.2020 07:00:00.000 GMT+0200,1.33375,1.33477,1.33008,1.33137,47914.6104
31.08.2020 11:00:00.000 GMT+0200,1.33136,1.33378,1.33040,1.33223,39439.2598
31.08.2020 15:00:00.000 GMT+0200,1.33223,1.33952,1.33112,1.33771,551887.7792999999
31.08.2020 19:00:00.000 GMT+0200,1.33771,1.33840,1.33599,1.33676,25941.6804
31.08.2020 23:00:00.000 GMT+0200,1.33675,1.33735,1.33560,1.33591,17485.0105
01.09.2020 03:00:00.000 GMT+0200,1.33593,1.34139,1.33591,1.34046,35293.859899999996
01.09.2020 07:00:00.000 GMT+0200,1.34047,1.34421,1.33939,1.34206,73674.0293
01.09.2020 11:00:00.000 GMT+0200,1.34204,1.34821,1.34167,1.34682,60442.54870000001
01.09.2020 15:00:00.000 GMT+0200,1.34684,1.34724,1.33863,1.33919,108678.3584
01.09.2020 19:00:00.000 GMT+0200,1.33919,1.33961,1.33687,1.33825,70399.7705
01.09.2020 23:00:00.000 GMT+0200,1.33824,1.34022,1.33720,1.33816,46132.3885
02.09.2020 03:00:00.000 GMT+0200,1.33814,1.33841,1.33653,1.33786,20702.960399999996
02.09.2020 07:00:00.000 GMT+0200,1.33788,1.33836,1.33251,1.33410,113712.8172
02.09.2020 11:00:00.000 GMT+0200,1.33412,1.33696,1.33290,1.33532,69795.2792
02.09.2020 15:00:00.000 GMT+0200,1.33534,1.33555,1.32829,1.33276,81847.0312
02.09.2020 19:00:00.000 GMT+0200,1.33275,1.33537,1.33127,1.33505,30780.0298
02.09.2020 23:00:00.000 GMT+0200,1.33502,1.33585,1.33272,1.33275,12333.940200000001
03.09.2020 03:00:00.000 GMT+0200,1.33274,1.33390,1.33119,1.33144,44712.770599999996
03.09.2020 07:00:00.000 GMT+0200,1.33148,1.33186,1.32764,1.33166,55610.0401
03.09.2020 11:00:00.000 GMT+0200,1.33167,1.33167,1.32438,1.32686,68308.1894
03.09.2020 15:00:00.000 GMT+0200,1.32686,1.32969,1.32421,1.32619,109182.581
03.09.2020 19:00:00.000 GMT+0200,1.32619,1.32850,1.32536,1.32801,35921.730299999996
03.09.2020 23:00:00.000 GMT+0200,1.32802,1.32816,1.32606,1.32779,15093.2701
04.09.2020 03:00:00.000 GMT+0200,1.32780,1.32960,1.32745,1.32802,24145.25
04.09.2020 07:00:00.000 GMT+0200,1.32802,1.33148,1.32552,1.33099,55306.798299999995
04.09.2020 11:00:00.000 GMT+0200,1.33099,1.33187,1.32194,1.32222,79410.5195
04.09.2020 15:00:00.000 GMT+0200,1.32219,1.32482,1.31756,1.32448,145467.7617
04.09.2020 19:00:00.000 GMT+0200,1.32448,1.32929,1.32404,1.32782,29505.219399999998
06.09.2020 23:00:00.000 GMT+0200,1.32468,1.32657,1.32389,1.32536,18531.9295
07.09.2020 03:00:00.000 GMT+0200,1.32535,1.32573,1.32287,1.32293,28686.3104
07.09.2020 07:00:00.000 GMT+0200,1.32294,1.32384,1.31866,1.31909,46046.75
07.09.2020 11:00:00.000 GMT+0200,1.31913,1.32028,1.31441,1.31580,45513.3994
07.09.2020 15:00:00.000 GMT+0200,1.31580,1.31842,1.31401,1.31736,32217.5105
07.09.2020 19:00:00.000 GMT+0200,1.31735,1.31739,1.31576,1.31576,32534.5101
07.09.2020 23:00:00.000 GMT+0200,1.31575,1.31696,1.31470,1.31518,19396.72
08.09.2020 03:00:00.000 GMT+0200,1.31517,1.31558,1.31326,1.31370,18035.329800000003
08.09.2020 07:00:00.000 GMT+0200,1.31370,1.31591,1.31021,1.31040,65104.5108
08.09.2020 11:00:00.000 GMT+0200,1.31042,1.31083,1.30198,1.30376,90405.1679
08.09.2020 15:00:00.000 GMT+0200,1.30376,1.30566,1.30079,1.30451,117977.8028
08.09.2020 19:00:00.000 GMT+0200,1.30451,1.30478,1.29796,1.29801,26496.5401
08.09.2020 23:00:00.000 GMT+0200,1.29821,1.29889,1.29496,1.29667,21458.359300000004
09.09.2020 03:00:00.000 GMT+0200,1.29665,1.29697,1.29517,1.29666,19586.959800000004
09.09.2020 07:00:00.000 GMT+0200,1.29669,1.29728,1.29189,1.29387,64980.560900000004
09.09.2020 11:00:00.000 GMT+0200,1.29386,1.29867,1.28845,1.29436,83435.3086
09.09.2020 15:00:00.000 GMT+0200,1.29435,1.30179,1.29320,1.30128,99419.49119999999
09.09.2020 19:00:00.000 GMT+0200,1.30128,1.30231,1.29856,1.30016,42937.7102
09.09.2020 23:00:00.000 GMT+0200,1.30017,1.30083,1.29864,1.29931,9841.0697
10.09.2020 03:00:00.000 GMT+0200,1.29934,1.29987,1.29766,1.29906,16671.749499999998
10.09.2020 07:00:00.000 GMT+0200,1.29906,1.30347,1.29894,1.30158,46969.5398
10.09.2020 11:00:00.000 GMT+0200,1.30158,1.30331,1.29224,1.29691,121642.2577
10.09.2020 15:00:00.000 GMT+0200,1.29691,1.29836,1.27809,1.28299,176228.81639999998
10.09.2020 19:00:00.000 GMT+0200,1.28296,1.28542,1.27731,1.28035,60309.7286
10.09.2020 23:00:00.000 GMT+0200,1.28035,1.28194,1.27920,1.28023,22143.5708
11.09.2020 03:00:00.000 GMT+0200,1.28022,1.28306,1.27992,1.28193,23322.5493
11.09.2020 07:00:00.000 GMT+0200,1.28194,1.28633,1.27787,1.27840,50550.6895
11.09.2020 11:00:00.000 GMT+0200,1.27841,1.28654,1.27621,1.28105,71265.9004
11.09.2020 15:00:00.000 GMT+0200,1.28105,1.28239,1.27741,1.27884,85694.4199
11.09.2020 19:00:00.000 GMT+0200,1.27884,1.28047,1.27754,1.27942,33716.9002
13.09.2020 23:00:00.000 GMT+0200,1.27733,1.28117,1.27664,1.27953,10055.060300000001
14.09.2020 03:00:00.000 GMT+0200,1.27953,1.28285,1.27942,1.28180,14588.6499
14.09.2020 07:00:00.000 GMT+0200,1.28182,1.28624,1.28106,1.28464,40228.7899
14.09.2020 11:00:00.000 GMT+0200,1.28466,1.28839,1.28417,1.28740,55991.5997
14.09.2020 15:00:00.000 GMT+0200,1.28741,1.29191,1.28634,1.28678,67617.9901
14.09.2020 19:00:00.000 GMT+0200,1.28679,1.28696,1.28419,1.28458,20673.4401
14.09.2020 23:00:00.000 GMT+0200,1.28458,1.28519,1.28324,1.28357,10952.5102
15.09.2020 03:00:00.000 GMT+0200,1.28356,1.28655,1.28143,1.28614,23318.7203
15.09.2020 07:00:00.000 GMT+0200,1.28613,1.28989,1.28439,1.28808,54658.0508
15.09.2020 11:00:00.000 GMT+0200,1.28813,1.29260,1.28803,1.28871,59414.459
15.09.2020 15:00:00.000 GMT+0200,1.28872,1.29013,1.28409,1.28922,57786.5502
15.09.2020 19:00:00.000 GMT+0200,1.28920,1.29061,1.28814,1.28885,24364.929799999998
15.09.2020 23:00:00.000 GMT+0200,1.28882,1.28916,1.28748,1.28831,12550.8101
16.09.2020 03:00:00.000 GMT+0200,1.28831,1.29152,1.28759,1.28968,21415.1401
16.09.2020 07:00:00.000 GMT+0200,1.28969,1.29129,1.28767,1.29107,37412.3496
16.09.2020 11:00:00.000 GMT+0200,1.29103,1.29891,1.29077,1.29802,59244.720700000005
16.09.2020 15:00:00.000 GMT+0200,1.29802,1.30070,1.29611,1.29780,74908.8198
16.09.2020 19:00:00.000 GMT+0200,1.29780,1.30004,1.29378,1.29662,70342.4502
16.09.2020 23:00:00.000 GMT+0200,1.29681,1.29738,1.29306,1.29345,17542.8298
17.09.2020 03:00:00.000 GMT+0200,1.29344,1.29503,1.29008,1.29242,38861.5103
17.09.2020 07:00:00.000 GMT+0200,1.29243,1.29633,1.29200,1.29598,71910.22899999999
17.09.2020 11:00:00.000 GMT+0200,1.29595,1.29820,1.28645,1.28784,103987.24029999999
17.09.2020 15:00:00.000 GMT+0200,1.28784,1.29986,1.28743,1.29375,110582.1698
17.09.2020 19:00:00.000 GMT+0200,1.29375,1.29913,1.29358,1.29725,32015.010799999996
17.09.2020 23:00:00.000 GMT+0200,1.29729,1.29931,1.29639,1.29795,17517.8897
18.09.2020 03:00:00.000 GMT+0200,1.29799,1.29900,1.29408,1.29590,22245.0906
18.09.2020 07:00:00.000 GMT+0200,1.29589,1.29942,1.29518,1.29857,46160.939399999996
18.09.2020 11:00:00.000 GMT+0200,1.29857,1.29996,1.29551,1.29678,63036.309499999996
18.09.2020 15:00:00.000 GMT+0200,1.29678,1.29736,1.29321,1.29510,78689.6904
18.09.2020 19:00:00.000 GMT+0200,1.29510,1.29512,1.29139,1.29143,32189.9302
20.09.2020 23:00:00.000 GMT+0200,1.29237,1.29544,1.29088,1.29531,15983.8701
21.09.2020 03:00:00.000 GMT+0200,1.29531,1.29623,1.29457,1.29568,23653.520299999996
21.09.2020 07:00:00.000 GMT+0200,1.29564,1.29663,1.28347,1.28436,76770.8486
21.09.2020 11:00:00.000 GMT+0200,1.28439,1.28712,1.28365,1.28453,71853.6992
21.09.2020 15:00:00.000 GMT+0200,1.28453,1.28492,1.27791,1.27892,93996.56350000002
21.09.2020 19:00:00.000 GMT+0200,1.27891,1.28204,1.27750,1.28155,36198.9497
21.09.2020 23:00:00.000 GMT+0200,1.28167,1.28226,1.28028,1.28171,17725.939899999998
22.09.2020 03:00:00.000 GMT+0200,1.28170,1.28235,1.27976,1.28213,25793.3102
22.09.2020 07:00:00.000 GMT+0200,1.28214,1.28379,1.27118,1.28235,82973.9301
22.09.2020 11:00:00.000 GMT+0200,1.28235,1.28669,1.27792,1.27991,77142.45120000001
22.09.2020 15:00:00.000 GMT+0200,1.27992,1.28132,1.27105,1.27211,95238.67970000001
22.09.2020 19:00:00.000 GMT+0200,1.27210,1.27414,1.27158,1.27287,28671.0303
22.09.2020 23:00:00.000 GMT+0200,1.27294,1.27470,1.27193,1.27205,18099.8304
23.09.2020 03:00:00.000 GMT+0200,1.27206,1.27350,1.27157,1.27170,27539.6504
23.09.2020 07:00:00.000 GMT+0200,1.27172,1.27270,1.26748,1.27040,75961.85930000001
23.09.2020 11:00:00.000 GMT+0200,1.27040,1.27483,1.26978,1.27422,69962.5401
23.09.2020 15:00:00.000 GMT+0200,1.27421,1.27768,1.27248,1.27567,89654.08009999999
23.09.2020 19:00:00.000 GMT+0200,1.27567,1.27568,1.27074,1.27215,34649.67
23.09.2020 23:00:00.000 GMT+0200,1.27221,1.27317,1.27098,1.27309,16127.78
24.09.2020 03:00:00.000 GMT+0200,1.27311,1.27387,1.26994,1.26999,23036.1504
24.09.2020 07:00:00.000 GMT+0200,1.26996,1.27531,1.26903,1.27366,58380.6689
24.09.2020 11:00:00.000 GMT+0200,1.27366,1.27810,1.27208,1.27575,91988.4277
24.09.2020 15:00:00.000 GMT+0200,1.27577,1.27686,1.27070,1.27519,102734.6397
24.09.2020 19:00:00.000 GMT+0200,1.27519,1.27733,1.27315,1.27384,44604.260599999994
24.09.2020 23:00:00.000 GMT+0200,1.27462,1.27583,1.27304,1.27527,13819.950099999998
25.09.2020 03:00:00.000 GMT+0200,1.27531,1.27604,1.27443,1.27587,20304.5095
25.09.2020 07:00:00.000 GMT+0200,1.27587,1.28054,1.27506,1.27643,51261.399900000004
25.09.2020 11:00:00.000 GMT+0200,1.27645,1.27647,1.26944,1.27380,60797.361300000004
25.09.2020 15:00:00.000 GMT+0200,1.27380,1.27381,1.26871,1.27024,64582.149399999995
25.09.2020 19:00:00.000 GMT+0200,1.27024,1.27499,1.26943,1.27395,26434.3394
27.09.2020 23:00:00.000 GMT+0200,1.27617,1.27719,1.27508,1.27519,13543.599999999999
28.09.2020 03:00:00.000 GMT+0200,1.27519,1.27748,1.27519,1.27683,19015.0303
28.09.2020 07:00:00.000 GMT+0200,1.27682,1.28425,1.27621,1.28251,57342.2403
28.09.2020 11:00:00.000 GMT+0200,1.28251,1.29298,1.28223,1.28682,74011.0097
28.09.2020 15:00:00.000 GMT+0200,1.28682,1.28893,1.28350,1.28518,62080.618700000006
28.09.2020 19:00:00.000 GMT+0200,1.28516,1.28531,1.28279,1.28301,22896.659600000003
28.09.2020 23:00:00.000 GMT+0200,1.28301,1.28816,1.28301,1.28673,17655.8601
29.09.2020 03:00:00.000 GMT+0200,1.28672,1.28685,1.28356,1.28588,16854.5102
29.09.2020 07:00:00.000 GMT+0200,1.28587,1.28843,1.28343,1.28800,57370.3511
29.09.2020 11:00:00.000 GMT+0200,1.28798,1.28875,1.28416,1.28565,64236.619099999996
29.09.2020 15:00:00.000 GMT+0200,1.28567,1.29026,1.28222,1.28532,89084.6612
29.09.2020 19:00:00.000 GMT+0200,1.28532,1.28688,1.28396,1.28568,27860.390199999998
29.09.2020 23:00:00.000 GMT+0200,1.28598,1.28679,1.28466,1.28495,14029.9199
30.09.2020 03:00:00.000 GMT+0200,1.28494,1.28726,1.28354,1.28406,34033.139200000005
30.09.2020 07:00:00.000 GMT+0200,1.28402,1.28516,1.28052,1.28197,65604.0918
30.09.2020 11:00:00.000 GMT+0200,1.28195,1.28578,1.28109,1.28481,69479.65909999999
30.09.2020 15:00:00.000 GMT+0200,1.28484,1.29424,1.28407,1.29106,102679.709
30.09.2020 19:00:00.000 GMT+0200,1.29107,1.29245,1.28963,1.29138,45345.9497
30.09.2020 23:00:00.000 GMT+0200,1.29138,1.29276,1.29127,1.29146,9999.7002
01.10.2020 03:00:00.000 GMT+0200,1.29148,1.29413,1.29147,1.29377,20603.840399999997
01.10.2020 07:00:00.000 GMT+0200,1.29374,1.29500,1.28191,1.28241,69750.33929999999
01.10.2020 11:00:00.000 GMT+0200,1.28246,1.29782,1.28212,1.29499,99803.69050000001
01.10.2020 15:00:00.000 GMT+0200,1.29500,1.29613,1.28600,1.28935,93164.51950000001
01.10.2020 19:00:00.000 GMT+0200,1.28935,1.28981,1.28713,1.28835,29796.010799999996
01.10.2020 23:00:00.000 GMT+0200,1.28787,1.28889,1.28719,1.28754,12202.83
02.10.2020 03:00:00.000 GMT+0200,1.28754,1.28806,1.28365,1.28433,23590.7301
02.10.2020 07:00:00.000 GMT+0200,1.28434,1.29537,1.28372,1.29457,104838.55859999999
02.10.2020 11:00:00.000 GMT+0200,1.29457,1.29520,1.29030,1.29283,94455.16990000001
02.10.2020 15:00:00.000 GMT+0200,1.29282,1.29461,1.28925,1.29307,107061.8985
02.10.2020 19:00:00.000 GMT+0200,1.29306,1.29425,1.29250,1.29274,26282.390199999998
04.10.2020 23:00:00.000 GMT+0200,1.29337,1.29537,1.29128,1.29427,22444.319900000002
05.10.2020 03:00:00.000 GMT+0200,1.29425,1.29491,1.29359,1.29376,19300.4099
05.10.2020 07:00:00.000 GMT+0200,1.29378,1.29645,1.28994,1.29526,52264.239
05.10.2020 11:00:00.000 GMT+0200,1.29526,1.29689,1.29331,1.29650,55666.6006
05.10.2020 15:00:00.000 GMT+0200,1.29652,1.29911,1.29635,1.29790,54823.538700000005
05.10.2020 19:00:00.000 GMT+0200,1.29792,1.29901,1.29702,1.29757,19636.7801
05.10.2020 23:00:00.000 GMT+0200,1.29736,1.29953,1.29710,1.29914,12542.249800000001
06.10.2020 03:00:00.000 GMT+0200,1.29916,1.30008,1.29808,1.29888,22713.29
06.10.2020 07:00:00.000 GMT+0200,1.29889,1.30070,1.29576,1.29911,52276.1518
06.10.2020 11:00:00.000 GMT+0200,1.29910,1.29957,1.29162,1.29314,75770.12100000001
06.10.2020 15:00:00.000 GMT+0200,1.29312,1.29859,1.29240,1.29546,79724.9903
06.10.2020 19:00:00.000 GMT+0200,1.29547,1.29547,1.28665,1.28671,61475.7201
06.10.2020 23:00:00.000 GMT+0200,1.28681,1.28893,1.28662,1.28805,18150.1999
07.10.2020 03:00:00.000 GMT+0200,1.28807,1.28894,1.28693,1.28873,27511.6699
07.10.2020 07:00:00.000 GMT+0200,1.28873,1.29293,1.28834,1.29038,52285.2998
07.10.2020 11:00:00.000 GMT+0200,1.29044,1.29060,1.28488,1.28973,69656.45019999999
07.10.2020 15:00:00.000 GMT+0200,1.28973,1.29285,1.28450,1.29181,90078.7978
07.10.2020 19:00:00.000 GMT+0200,1.29182,1.29245,1.29029,1.29133,21988.989700000002
07.10.2020 23:00:00.000 GMT+0200,1.29113,1.29275,1.29107,1.29195,12106.7699
08.10.2020 03:00:00.000 GMT+0200,1.29196,1.29341,1.29125,1.29319,16013.5599
08.10.2020 07:00:00.000 GMT+0200,1.29317,1.29700,1.29265,1.29540,50192.02
08.10.2020 11:00:00.000 GMT+0200,1.29535,1.29619,1.28908,1.29089,62190.258700000006
08.10.2020 15:00:00.000 GMT+0200,1.29090,1.29481,1.28998,1.29387,63610.159199999995
08.10.2020 19:00:00.000 GMT+0200,1.29386,1.29451,1.29286,1.29360,17608.9601
08.10.2020 23:00:00.000 GMT+0200,1.29357,1.29426,1.29176,1.29402,14106.22
09.10.2020 03:00:00.000 GMT+0200,1.29402,1.29587,1.29402,1.29535,16985.6199
09.10.2020 07:00:00.000 GMT+0200,1.29536,1.29727,1.29308,1.29465,53761.3291
09.10.2020 11:00:00.000 GMT+0200,1.29466,1.29686,1.29208,1.29663,59382.5996
09.10.2020 15:00:00.000 GMT+0200,1.29664,1.30297,1.29560,1.30194,60826.53029999999
09.10.2020 19:00:00.000 GMT+0200,1.30198,1.30486,1.30178,1.30433,19443.1599
11.10.2020 23:00:00.000 GMT+0200,1.30234,1.30372,1.30226,1.30284,12576.3798
12.10.2020 03:00:00.000 GMT+0200,1.30284,1.30407,1.30197,1.30397,16388.5504
12.10.2020 07:00:00.000 GMT+0200,1.30398,1.30593,1.30129,1.30136,39501.9692
12.10.2020 11:00:00.000 GMT+0200,1.30137,1.30450,1.30051,1.30417,45622.4805
12.10.2020 15:00:00.000 GMT+0200,1.30418,1.30825,1.30307,1.30622,51456.4599
12.10.2020 19:00:00.000 GMT+0200,1.30622,1.30715,1.30590,1.30620,16810.3099
12.10.2020 23:00:00.000 GMT+0200,1.30637,1.30677,1.30393,1.30469,17551.189899999998
13.10.2020 03:00:00.000 GMT+0200,1.30469,1.30550,1.30367,1.30495,22991.0801
13.10.2020 07:00:00.000 GMT+0200,1.30496,1.30648,1.30139,1.30624,53892.3003
13.10.2020 11:00:00.000 GMT+0200,1.30622,1.30676,1.30058,1.30121,64270.2695
13.10.2020 15:00:00.000 GMT+0200,1.30120,1.30120,1.29526,1.29571,65687.7002
13.10.2020 19:00:00.000 GMT+0200,1.29569,1.29572,1.29215,1.29348,24213.449999999997
13.10.2020 23:00:00.000 GMT+0200,1.29349,1.29438,1.29269,1.29370,8611.0602
14.10.2020 03:00:00.000 GMT+0200,1.29370,1.29411,1.29141,1.29219,25650.719500000003
14.10.2020 07:00:00.000 GMT+0200,1.29219,1.29244,1.28623,1.29048,45542.939999999995
14.10.2020 11:00:00.000 GMT+0200,1.29049,1.30434,1.28992,1.30284,93781.8691
14.10.2020 15:00:00.000 GMT+0200,1.30284,1.30641,1.30066,1.30152,62420.251
14.10.2020 19:00:00.000 GMT+0200,1.30153,1.30340,1.30088,1.30114,22656.6605
14.10.2020 23:00:00.000 GMT+0200,1.30114,1.30251,1.30058,1.30222,18622.8501
15.10.2020 03:00:00.000 GMT+0200,1.30221,1.30297,1.30091,1.30201,19945.5
15.10.2020 07:00:00.000 GMT+0200,1.30197,1.30251,1.29359,1.29470,46974.66040000001
15.10.2020 11:00:00.000 GMT+0200,1.29472,1.29743,1.29085,1.29245,64960.7598
15.10.2020 15:00:00.000 GMT+0200,1.29245,1.29585,1.28901,1.29217,76849.3916
15.10.2020 19:00:00.000 GMT+0200,1.29218,1.29300,1.28921,1.29022,30322.4492
15.10.2020 23:00:00.000 GMT+0200,1.29045,1.29154,1.28946,1.29051,17988.18
16.10.2020 03:00:00.000 GMT+0200,1.29055,1.29084,1.28864,1.28908,28027.4394
16.10.2020 07:00:00.000 GMT+0200,1.28907,1.29483,1.28830,1.29320,55084.0591
16.10.2020 11:00:00.000 GMT+0200,1.29319,1.29619,1.28618,1.29089,122797.9698
16.10.2020 15:00:00.000 GMT+0200,1.29088,1.29454,1.28714,1.29237,85771.89849999998
16.10.2020 19:00:00.000 GMT+0200,1.29238,1.29321,1.29050,1.29082,25702.4307
18.10.2020 23:00:00.000 GMT+0200,1.28924,1.29422,1.28920,1.29416,15288.049900000002
19.10.2020 03:00:00.000 GMT+0200,1.29417,1.29457,1.29238,1.29257,21431.5201
19.10.2020 07:00:00.000 GMT+0200,1.29256,1.30055,1.29219,1.29958,51114.4121
19.10.2020 11:00:00.000 GMT+0200,1.29963,1.30172,1.29724,1.29921,61586.4394
19.10.2020 15:00:00.000 GMT+0200,1.29922,1.30240,1.29678,1.29818,92910.3223
19.10.2020 19:00:00.000 GMT+0200,1.29817,1.29865,1.29360,1.29387,34153.0011
19.10.2020 23:00:00.000 GMT+0200,1.29387,1.29552,1.29370,1.29499,24887.6003
20.10.2020 03:00:00.000 GMT+0200,1.29500,1.29579,1.29348,1.29444,19918.7296
20.10.2020 07:00:00.000 GMT+0200,1.29443,1.29728,1.29187,1.29642,46085.17
20.10.2020 11:00:00.000 GMT+0200,1.29642,1.29796,1.29110,1.29258,63465.8096
20.10.2020 15:00:00.000 GMT+0200,1.29257,1.29748,1.29188,1.29393,64000.129799999995
20.10.2020 19:00:00.000 GMT+0200,1.29393,1.29511,1.29303,1.29469,20633.2
20.10.2020 23:00:00.000 GMT+0200,1.29463,1.29654,1.29401,1.29598,13475.150099999999
21.10.2020 03:00:00.000 GMT+0200,1.29597,1.29822,1.29590,1.29795,20672.0005
21.10.2020 07:00:00.000 GMT+0200,1.29802,1.30642,1.29705,1.30393,53842.6913
21.10.2020 11:00:00.000 GMT+0200,1.30395,1.30963,1.30349,1.30943,55222.7002
21.10.2020 15:00:00.000 GMT+0200,1.30943,1.31766,1.30749,1.31572,141339.2129
21.10.2020 19:00:00.000 GMT+0200,1.31573,1.31690,1.31335,1.31453,119181.3614
21.10.2020 23:00:00.000 GMT+0200,1.31413,1.31514,1.31262,1.31373,52024.9985
22.10.2020 03:00:00.000 GMT+0200,1.31373,1.31445,1.31239,1.31305,103189.7716
22.10.2020 07:00:00.000 GMT+0200,1.31306,1.31497,1.31036,1.31068,151375.6309
22.10.2020 11:00:00.000 GMT+0200,1.31069,1.31221,1.30835,1.31015,181904.0235
22.10.2020 15:00:00.000 GMT+0200,1.31019,1.31183,1.30702,1.30954,155966.0859
22.10.2020 19:00:00.000 GMT+0200,1.30953,1.30982,1.30733,1.30782,70937.6699
22.10.2020 23:00:00.000 GMT+0200,1.30777,1.30894,1.30562,1.30715,37912.55959999999
23.10.2020 03:00:00.000 GMT+0200,1.30716,1.30726,1.30567,1.30614,56188.7002
23.10.2020 07:00:00.000 GMT+0200,1.30614,1.31132,1.30505,1.30887,96720.2412
23.10.2020 11:00:00.000 GMT+0200,1.30888,1.31223,1.30588,1.30908,133902.1582
23.10.2020 15:00:00.000 GMT+0200,1.30908,1.30922,1.30187,1.30312,149138.58789999998
23.10.2020 19:00:00.000 GMT+0200,1.30311,1.30542,1.30200,1.30391,76015.7295
25.10.2020 23:00:00.000 GMT+0200,1.30563,1.30578,1.30241,1.30465,60902.93060000001
26.10.2020 03:00:00.000 GMT+0200,1.30465,1.30546,1.30208,1.30235,102605.3633
26.10.2020 07:00:00.000 GMT+0200,1.30234,1.30323,1.29925,1.30167,173412.2187
26.10.2020 11:00:00.000 GMT+0200,1.30169,1.30745,1.30095,1.30235,215878.2696
